0X00000018	five	0.457031	0.724609	0.0605469	0.713867	0.572266	-0.225586	0.318359	1.3623	0.386719	0.00390625	0.011296	0.0179095
0X00000019	six	0.476562	0.735352	0.0507812	0.724609	0.572266	-0.235352	0.3125	1.3623	0.40625	0.00390625	0.0117788	0.018175
0X0000001A	seven	0.485352	0.713867	0.0410156	0.713867	0.572266	-0.245117	0.323242	1.3623	0.427734	0.00390625	0.011996	0.017644
0X0000001B	eight	0.478516	0.735352	0.0458984	0.724609	0.572266	-0.240234	0.3125	1.3623	0.449219	0.00390625	0.011827	0.018175
0X0000001C	nine	0.476562	0.735352	0.0458984	0.724609	0.572266	-0.240234	0.3125	1.3623	0.470703	0.00390625	0.0117788	0.018175
0X0000001D	colon	0.129883	0.556641	0.0693359	0.546875	0.268555	-0.0654297	0.402344	1.3623	0.492188	0.00390625	0.0032102	0.013758
0X0000001E	semicolon	0.166992	0.675781	0.03125	0.546875	0.268555	-0.102539	0.342773	1.3623	0.503906	0.00390625	0.0041274	0.0167027
0X0000001F	less	0.474609	0.49707	0.0478516	0.611328	0.572266	-0.238281	0.431641	1.3623	0.517578	0.00390625	0.0117305	0.0122856
0X00000020	equal	0.464844	0.273438	0.0527344	0.489258	0.572266	-0.233398	0.543945	1.3623	0.539062	0.00390625	0.0114891	0.00675831
0X00000021	greater	0.474609	0.49707	0.0478516	0.611328	0.572266	-0.238281	0.431641	1.3623	0.558594	0.00390625	0.0117305	0.0122856
0X00000022	question	0.405273	0.734375	0.0117188	0.724609	0.443359	-0.209961	0.313477	1.3623	0.580078	0.00390625	0.0100168	0.0181509
0X00000023	at	0.786133	0.813477	0.0556641	0.724609	0.896484	-0.392578	0.273438	1.3623	0.599609	0.00390625	0.0194301	0.020106
0X00000024	A	0.646484	0.713867	0	0.713867	0.647461	-0.324219	0.323242	1.3623	0.626953	0.00390625	0.0159786	0.017644
0X00000025	B	0.50293	0.713867	0.0957031	0.713867	0.652344	-0.230469	0.323242	1.3623	0.652344	0.00390625	0.0124305	0.017644
0X00000026	C	0.540039	0.735352	0.0605469	0.724609	0.631836	-0.255859	0.3125	1.3623	0.673828	0.00390625	0.0133477	0.018175
0X00000027	D	0.573242	0.713867	0.0957031	0.713867	0.729492	-0.269531	0.323242	1.3623	0.695312	0.00390625	0.0141683	0.017644
0X00000028	E	0.401367	0.713867	0.0957031	0.713867	0.556641	-0.182617	0.323242	1.3623	0.71875	0.00390625	0.00992024	0.017644
0X00000029	F	0.400391	0.713867	0.0957031	0.713867	0.524414	-0.166992	0.323242	1.3623	0.738281	0.00390625	0.0098961	0.017644
0X0000002A	G	0.589844	0.735352	0.0605469	0.724609	0.726562	-0.302734	0.3125	1.3623	0.757812	0.00390625	0.0145786	0.018175
0X0000002B	H	0.552734	0.713867	0.0957031	0.713867	0.744141	-0.276367	0.323242	1.3623	0.78125	0.00390625	0.0136614	0.017644
0X0000002C	I	0.100586	0.713867	0.0957031	0.713867	0.292969	-0.0507812	0.323242	1.3623	0.802734	0.00390625	0.00248609	0.017644
0X0000002D	J	0.272461	0.907227	-0.0791016	0.713867	0.28418	-0.220703	0.226562	1.3623	0.814453	0.00390625	0.00673418	0.0224231
0X0000002E	K	0.530273	0.713867	0.0957031	0.713867	0.625977	-0.217773	0.323242	1.3623	0.830078	0.00390625	0.0131063	0.017644
0X0000002F	L	0.410156	0.713867	0.0957031	0.713867	0.533203	-0.170898	0.323242	1.3623	0.851562	0.00390625	0.0101375	0.017644
0X00000030	M	0.71875	0.713867	0.0957031	0.713867	0.910156	-0.359375	0.323242	1.3623	0.871094	0.00390625	0.0177647	0.017644
0X00000031	N	0.577148	0.713867	0.0957031	0.713867	0.768555	-0.289062	0.323242	1.3623	0.898438	0.00390625	0.0142649	0.017644
0X00000032	O	0.662109	0.735352	0.0605469	0.724609	0.782227	-0.331055	0.3125	1.3623	0.921875	0.00390625	0.0163648	0.018175
0X00000033	P	0.462891	0.713867	0.0957031	0.713867	0.608398	-0.208984	0.323242	1.3623	0.947266	0.00390625	0.0114409	0.017644
0X00000034	Q	0.662109	0.895508	0.0605469	0.724609	0.782227	-0.331055	0.232422	1.3623	0.966797	0.00390625	0.0163648	0.0221335
0X00000035	R	0.520508	0.713867	0.0957031	0.713867	0.62793	-0.21875	0.323242	1.3623	0.00390625	0.0351562	0.0128649	0.017644
0X00000036	S	0.454102	0.735352	0.0498047	0.724609	0.548828	-0.224609	0.3125	1.3623	0.0253906	0.0351562	0.0112236	0.018175
0X00000037	T	0.53418	0.713867	0.0117188	0.713867	0.558594	-0.267578	0.323242	1.3623	0.0449219	0.0351562	0.0132028	0.017644
0X00000038	U	0.557617	0.724609	0.0888672	0.713867	0.736328	-0.279297	0.318359	1.3623	0.0664062	0.0351562	0.0137821	0.0179095
0X00000039	V	0.610352	0.713867	0	0.713867	0.610352	-0.305664	0.323242	1.3623	0.0898438	0.0351562	0.0150855	0.017644
0X0000003A	W	0.913086	0.713867	0.0107422	0.713867	0.93457	-0.456055	0.323242	1.3623	0.113281	0.0351562	0.0225679	0.017644
0X0000003B	X	0.595703	0.713867	0.00195312	0.713867	0.600586	-0.297852	0.323242	1.3623	0.144531	0.0351562	0.0147235	0.017644
0X0000003C	Y	0.575195	0.713867	0	0.713867	0.575195	-0.288086	0.323242	1.3623	0.167969	0.0351562	0.0142166	0.017644
0X0000003D	Z	0.504883	0.713867	0.0341797	0.713867	0.574219	-0.25293	0.323242	1.3623	0.191406	0.0351562	0.0124787	0.017644
0X0000003E	bracketleft	0.225586	0.87207	0.078125	0.713867	0.328125	-0.0859375	0.244141	1.3623	0.212891	0.0351562	0.00557561	0.0215542
0X0000003F	backslash	0.361328	0.713867	0.00878906	0.713867	0.378906	-0.180664	0.323242	1.3623	0.226562	0.0351562	0.00893063	0.017644
0X00000040	bracketright	0.226562	0.87207	0.0244141	0.713867	0.328125	-0.139648	0.244141	1.3623	0.244141	0.0351562	0.00559975	0.0215542
0X00000041	asciicircum	0.501953	0.455078	0.0351562	0.724609	0.572266	-0.250977	0.453125	1.3623	0.257812	0.0351562	0.0124063	0.0112478
0X00000042	underscore	0.435547	0.0625	-0.00195312	-0.0898438	0.431641	-0.217773	0.649414	1.3623	0.279297	0.0351562	0.010765	0.00154476
0X00000043	grave	0.21875	0.160156	0.0400391	0.766602	0.298828	-0.109375	0.600586	1.3623	0.298828	0.0351562	0.00540665	0.00395844
0X00000044	a	0.443359	0.556641	0.0449219	0.546875	0.568359	-0.239258	0.402344	1.3623	0.3125	0.0351562	0.0109581	0.013758
0X00000045	b	0.481445	0.769531	0.0830078	0.759766	0.617188	-0.225586	0.295898	1.3623	0.332031	0.0351562	0.0118995	0.0190198
0X00000046	c	0.40332	0.556641	0.0527344	0.546875	0.488281	-0.191406	0.402344	1.3623	0.353516	0.0351562	0.00996851	0.013758
0X00000047	d	0.480469	0.769531	0.0527344	0.759766	0.617188	-0.255859	0.295898	1.3623	0.373047	0.0351562	0.0118753	0.0190198
0X00000048	e	0.466797	0.556641	0.0527344	0.546875	0.569336	-0.231445	0.402344	1.3623	0.394531	0.0351562	0.0115374	0.013758
0X00000049	f	0.378906	0.765625	0.015625	0.765625	0.349609	-0.15918	0.297852	1.3623	0.414062	0.0351562	0.00936509	0.0189233
0X0000004A	g	0.519531	0.787109	0.0117188	0.546875	0.548828	-0.262695	0.287109	1.3623	0.431641	0.0351562	0.0128408	0.0194543
0X0000004B	h	0.461914	0.759766	0.0830078	0.759766	0.625	-0.229492	0.300781	1.3623	0.453125	0.0351562	0.0114167	0.0187785
0X0000004C	i	0.114258	0.741211	0.0761719	0.741211	0.265625	-0.0566406	0.310547	1.3623	0.472656	0.0351562	0.00282401	0.0183199
0X0000004D	j	0.248047	0.981445	-0.0576172	0.741211	0.265625	-0.19043	0.19043	1.3623	0.484375	0.0351562	0.00613076	0.0242575
0X0000004E	k	0.460938	0.759766	0.0830078	0.759766	0.549805	-0.191406	0.300781	1.3623	0.5	0.0351562	0.0113926	0.0187785
0X0000004F	l	0.0996094	0.759766	0.0830078	0.759766	0.265625	-0.0498047	0.300781	1.3623	0.519531	0.0351562	0.00246196	0.0187785
0X00000050	m	0.777344	0.546875	0.0830078	0.546875	0.94043	-0.386719	0.407227	1.3623	0.53125	0.0351562	0.0192129	0.0135166
0X00000051	n	0.461914	0.546875	0.0830078	0.546875	0.625	-0.229492	0.407227	1.3623	0.558594	0.0351562	0.0114167	0.0135166
0X00000052	o	0.500977	0.556641	0.0527344	0.546875	0.606445	-0.25	0.402344	1.3623	0.578125	0.0351562	0.0123822	0.013758
0X00000053	p	0.481445	0.786133	0.0830078	0.546875	0.617188	-0.225586	0.287109	1.3623	0.599609	0.0351562	0.0118995	0.0194301
0X00000054	q	0.480469	0.786133	0.0527344	0.546875	0.617188	-0.255859	0.287109	1.3623	0.621094	0.0351562	0.0118753	0.0194301
0X00000055	r	0.320312	0.546875	0.0830078	0.546875	0.419922	-0.126953	0.407227	1.3623	0.642578	0.0351562	0.00791688	0.0135166
0X00000056	s	0.389648	0.556641	0.0488281	0.546875	0.482422	-0.192383	0.402344	1.3623	0.660156	0.0351562	0.0096306	0.013758
0X00000057	t	0.333008	0.668945	0.0175781	0.65918	0.375977	-0.170898	0.345703	1.3623	0.677734	0.0351562	0.00823066	0.0165337
0X00000058	u	0.462891	0.546875	0.078125	0.537109	0.625	-0.234375	0.407227	1.3623	0.695312	0.0351562	0.0114409	0.0135166
0X00000059	v	0.517578	0.537109	0	0.537109	0.517578	-0.258789	0.412109	1.3623	0.714844	0.0351562	0.0127925	0.0132753
0X0000005A	w	0.773438	0.537109	0.0107422	0.537109	0.795898	-0.386719	0.412109	1.3623	0.736328	0.0351562	0.0191164	0.0132753
0X0000005B	x	0.505859	0.537109	0.015625	0.537109	0.537109	-0.25293	0.412109	1.3623	0.763672	0.0351562	0.0125029	0.0132753
0X0000005C	y	0.517578	0.777344	0.000976562	0.537109	0.518555	-0.258789	0.291992	1.3623	0.785156	0.0351562	0.0127925	0.0192129
0X0000005D	z	0.400391	0.537109	0.0361328	0.537109	0.473633	-0.201172	0.412109	1.3623	0.806641	0.0351562	0.0098961	0.0132753
0X0000005E	braceleft	0.321289	0.87207	0.0244141	0.713867	0.379883	-0.165039	0.244141	1.3623	0.826172	0.0351562	0.00794102	0.0215542
0X0000005F	bar	0.078125	0.998047	0.235352	0.759766	0.549805	-0.0390625	0.181641	1.3623	0.84375	0.0351562	0.00193095	0.0246678
0X00000060	braceright	0.321289	0.87207	0.0341797	0.713867	0.379883	-0.155273	0.244141	1.3623	0.853516	0.0351562	0.00794102	0.0215542
0X00000061	asciitilde	0.474609	0.135742	0.0478516	0.420898	0.572266	-0.238281	0.612305	1.3623	0.871094	0.0351562	0.0117305	0.00335502
0X00000062	uni00A0	0	0	0	0	0.259766	-0.129883	0.680664	1.3623	0.892578	0.0351562	0	0
0X00000063	exclamdown	0.129883	0.729492	0.0693359	0.546875	0.269531	-0.0654297	0.31543	1.3623	0.900391	0.0351562	0.0032102	0.0180302
0X00000064	cent	0.404297	0.734375	0.0849609	0.724609	0.572266	-0.201172	0.313477	1.3623	0.912109	0.0351562	0.00999265	0.0181509
0X00000065	sterling	0.50293	0.724609	0.0351562	0.724609	0.572266	-0.250977	0.318359	1.3623	0.931641	0.0351562	0.0124305	0.0179095
0X00000066	currency	0.455078	0.454102	0.0576172	0.580078	0.572266	-0.228516	0.454102	1.3623	0.953125	0.0351562	0.0112478	0.0112236
0X00000067	yen	0.545898	0.713867	0.0117188	0.713867	0.572266	-0.274414	0.323242	1.3623	0.972656	0.0351562	0.0134925	0.017644
0X00000068	brokenbar	0.078125	0.998047	0.235352	0.759766	0.549805	-0.0390625	0.181641	1.3623	0.994141	0.0351562	0.00193095	0.0246678
0X00000069	section	0.385742	0.771484	0.0576172	0.765625	0.506836	-0.196289	0.294922	1.3623	0.00390625	0.0683594	0.00953405	0.0190681
0X0000006A	dieresis	0.291016	0.104492	0.147461	0.734375	0.586914	-0.146484	0.628906	1.3623	0.0214844	0.0683594	0.00719278	0.00258264
0X0000006B	copyright	0.734375	0.735352	0.0488281	0.724609	0.832031	-0.367188	0.3125	1.3623	0.0371094	0.0683594	0.0181509	0.018175
0X0000006C	ordfeminine	0.283203	0.342773	0.0302734	0.724609	0.360352	-0.149414	0.508789	1.3623	0.0644531	0.0683594	0.00699968	0.00847203
0X0000006D	guillemotleft	0.449219	0.422852	0.0390625	0.479492	0.525391	-0.223633	0.46875	1.3623	0.0800781	0.0683594	0.0111029	0.0104512
0X0000006E	logicalnot	0.472656	0.263672	0.0478516	0.390625	0.572266	-0.238281	0.548828	1.3623	0.0996094	0.0683594	0.0116822	0.00651694
0X0000006F	uni00AD	0.248047	0.0849609	0.0371094	0.311523	0.322266	-0.124023	0.637695	1.3623	0.119141	0.0683594	0.00613076	0.0020999
0X00000070	registered	0.734375	0.735352	0.0488281	0.724609	0.832031	-0.367188	0.3125	1.3623	0.134766	0.0683594	0.0181509	0.018175
0X00000071	overscore	0.505859	0.0712891	-0.00292969	0.831055	0.5	-0.25293	0.644531	1.3623	0.162109	0.0683594	0.0125029	0.00176199
0X00000072	degree	0.323242	0.3125	0.0527344	0.724609	0.428711	-0.162109	0.524414	1.3623	0.183594	0.0683594	0.00798929	0.00772379
0X00000073	plusminus	0.474609	0.604492	0.0478516	0.604492	0.572266	-0.238281	0.378906	1.3623	0.201172	0.0683594	0.0117305	0.0149407
0X00000074	uni00B2	0.291016	0.4375	0.0244141	0.853516	0.355469	-0.15332	0.461914	1.3623	0.222656	0.0683594	0.00719278	0.0108133
0X00000075	uni00B3	0.303711	0.444336	0.0205078	0.853516	0.355469	-0.157227	0.458008	1.3623	0.238281	0.0683594	0.00750655	0.0109823
0X00000076	acute	0.21875	0.160156	0.0400391	0.766602	0.298828	-0.109375	0.600586	1.3623	0.253906	0.0683594	0.00540665	0.00395844
0X00000077	uni00B5	0.461914	0.777344	0.0830078	0.537109	0.628906	-0.231445	0.291992	1.3623	0.267578	0.0683594	0.0114167	0.0192129
0X00000078	paragraph	0.493164	0.886719	0.0585938	0.759766	0.655273	-0.269531	0.237305	1.3623	0.287109	0.0683594	0.0121891	0.0219162
0X00000079	periodcentered	0.129883	0.137695	0.0693359	0.421875	0.268555	-0.0654297	0.612305	1.3623	0.308594	0.0683594	0.0032102	0.00340329
0X0000007A	cedilla	0.202148	0.240234	0.00585938	0	0.217773	-0.103516	0.560547	1.3623	0.320312	0.0683594	0.00499632	0.00593766
0X0000007B	uni00B9	0.208984	0.428711	0.0390625	0.844727	0.355469	-0.138672	0.46582	1.3623	0.333984	0.0683594	0.00516528	0.0105961
0X0000007C	ordmasculine	0.31543	0.342773	0.03125	0.724609	0.37793	-0.157227	0.508789	1.3623	0.347656	0.0683594	0.0077962	0.00847203
0X0000007D	guillemotright	0.449219	0.422852	0.0380859	0.479492	0.525391	-0.224609	0.46875	1.3623	0.363281	0.0683594	0.0111029	0.0104512
0X0000007E	onequarter	0.724609	0.713867	0.0292969	0.713867	0.762695	-0.351562	0.323242	1.3623	0.382812	0.0683594	0.0179095	0.017644
0X0000007F	onehalf	0.733398	0.713867	0.0214844	0.713867	0.794922	-0.375977	0.323242	1.3623	0.410156	0.0683594	0.0181268	0.017644
0X00000080	threequarters	0.763672	0.724609	0.0224609	0.724609	0.794922	-0.375	0.318359	1.3623	0.4375	0.0683594	0.018875	0.0179095
0X00000081	questiondown	0.404297	0.739258	0.0263672	0.546875	0.443359	-0.195312	0.310547	1.3623	0.464844	0.0683594	0.00999265	0.0182716
0X00000082	Agrave	0.646484	0.943359	0	0.943359	0.647461	-0.324219	0.208984	1.3623	0.484375	0.0683594	0.0159786	0.0233162
0X00000083	Aacute	0.646484	0.943359	0	0.943359	0.647461	-0.324219	0.208984	1.3623	0.509766	0.0683594	0.0159786	0.0233162
0X00000084	Acircumflex	0.646484	0.943359	0	0.943359	0.647461	-0.324219	0.208984	1.3623	0.535156	0.0683594	0.0159786	0.0233162
0X00000085	Atilde	0.646484	0.916016	0	0.916016	0.647461	-0.324219	0.222656	1.3623	0.560547	0.0683594	0.0159786	0.0226403
0X00000086	Adieresis	0.646484	0.911133	0	0.911133	0.647461	-0.324219	0.225586	1.3623	0.585938	0.0683594	0.0159786	0.0225197
0X00000087	Aring	0.646484	0.880859	0	0.880859	0.647461	-0.324219	0.240234	1.3623	0.611328	0.0683594	0.0159786	0.0217714
0X00000088	AE	0.833984	0.713867	-0.000976562	0.713867	0.889648	-0.445312	0.323242	1.3623	0.636719	0.0683594	0.0206129	0.017644
0X00000089	Ccedilla	0.540039	0.964844	0.0605469	0.724609	0.631836	-0.255859	0.198242	1.3623	0.666016	0.0683594	0.0133477	0.0238472
0X0000008A	Egrave	0.401367	0.943359	0.0957031	0.943359	0.556641	-0.182617	0.208984	1.3623	0.6875	0.0683594	0.00992024	0.0233162
0X0000008B	Eacute	0.401367	0.943359	0.0957031	0.943359	0.556641	-0.182617	0.208984	1.3623	0.707031	0.0683594	0.00992024	0.0233162
0X0000008C	Ecircumflex	0.401367	0.943359	0.0957031	0.943359	0.556641	-0.182617	0.208984	1.3623	0.726562	0.0683594	0.00992024	0.0233162
0X0000008D	Edieresis	0.401367	0.911133	0.0957031	0.911133	0.556641	-0.182617	0.225586	1.3623	0.746094	0.0683594	0.00992024	0.0225197
0X0000008E	Igrave	0.21875	0.943359	-0.015625	0.943359	0.292969	-0.162109	0.208984	1.3623	0.765625	0.0683594	0.00540665	0.0233162
0X0000008F	Iacute	0.21875	0.943359	0.0898438	0.943359	0.292969	-0.0566406	0.208984	1.3623	0.779297	0.0683594	0.00540665	0.0233162
0X00000090	Icircumflex	0.353516	0.943359	-0.0302734	0.943359	0.292969	-0.176758	0.208984	1.3623	0.792969	0.0683594	0.00873753	0.0233162
0X00000091	Idieresis	0.291992	0.911133	0.000976562	0.911133	0.292969	-0.145508	0.225586	1.3623	0.810547	0.0683594	0.00721691	0.0225197
0X00000092	Eth	0.642578	0.713867	0.0263672	0.713867	0.729492	-0.337891	0.323242	1.3623	0.826172	0.0683594	0.015882	0.017644
0X00000093	Ntilde	0.577148	0.916016	0.0957031	0.916016	0.768555	-0.289062	0.222656	1.3623	0.851562	0.0683594	0.0142649	0.0226403
0X00000094	Ograve	0.662109	0.954102	0.0605469	0.943359	0.782227	-0.331055	0.203125	1.3623	0.875	0.0683594	0.0163648	0.0235817
0X00000095	Oacute	0.662109	0.954102	0.0605469	0.943359	0.782227	-0.331055	0.203125	1.3623	0.900391	0.0683594	0.0163648	0.0235817
0X00000096	Ocircumflex	0.662109	0.954102	0.0605469	0.943359	0.782227	-0.331055	0.203125	1.3623	0.925781	0.0683594	0.0163648	0.0235817
0X00000097	Otilde	0.662109	0.926758	0.0605469	0.916016	0.782227	-0.331055	0.216797	1.3623	0.951172	0.0683594	0.0163648	0.0229059
0X00000098	Odieresis	0.662109	0.921875	0.0605469	0.911133	0.782227	-0.331055	0.219727	1.3623	0.976562	0.0683594	0.0163648	0.0227852
0X00000099	multiply	0.441406	0.441406	0.0644531	0.574219	0.572266	-0.22168	0.459961	1.3623	0.00390625	0.101562	0.0109098	0.0109098
0X0000009A	Oslash	0.662109	0.782227	0.0605469	0.74707	0.782227	-0.331055	0.289062	1.3623	0.0234375	0.101562	0.0163648	0.0193336
0X0000009B	Ugrave	0.557617	0.954102	0.0888672	0.943359	0.736328	-0.279297	0.203125	1.3623	0.0488281	0.101562	0.0137821	0.0235817
0X0000009C	Uacute	0.557617	0.954102	0.0888672	0.943359	0.736328	-0.279297	0.203125	1.3623	0.0722656	0.101562	0.0137821	0.0235817
0X0000009D	Ucircumflex	0.557617	0.954102	0.0888672	0.943359	0.736328	-0.279297	0.203125	1.3623	0.0957031	0.101562	0.0137821	0.0235817
0X0000009E	Udieresis	0.557617	0.921875	0.0888672	0.911133	0.736328	-0.279297	0.219727	1.3623	0.119141	0.101562	0.0137821	0.0227852
0X0000009F	Yacute	0.575195	0.943359	0	0.943359	0.575195	-0.288086	0.208984	1.3623	0.142578	0.101562	0.0142166	0.0233162
0X000000A0	Thorn	0.462891	0.713867	0.0957031	0.713867	0.608398	-0.208984	0.323242	1.3623	0.166016	0.101562	0.0114409	0.017644
0X000000A1	germandbls	0.518555	0.775391	0.0830078	0.765625	0.644531	-0.239258	0.292969	1.3623	0.185547	0.101562	0.0128167	0.0191646
0X000000A2	agrave	0.443359	0.776367	0.0449219	0.766602	0.568359	-0.239258	0.291992	1.3623	0.207031	0.101562	0.0109581	0.0191888
0X000000A3	aacute	0.443359	0.776367	0.0449219	0.766602	0.568359	-0.239258	0.291992	1.3623	0.226562	0.101562	0.0109581	0.0191888
0X000000A4	acircumflex	0.443359	0.776367	0.0449219	0.766602	0.568359	-0.239258	0.291992	1.3623	0.246094	0.101562	0.0109581	0.0191888
0X000000A5	atilde	0.443359	0.749023	0.0449219	0.739258	0.568359	-0.239258	0.305664	1.3623	0.265625	0.101562	0.0109581	0.018513
0X000000A6	adieresis	0.443359	0.744141	0.0449219	0.734375	0.568359	-0.239258	0.308594	1.3623	0.285156	0.101562	0.0109581	0.0183923
0X000000A7	aring	0.443359	0.834961	0.0449219	0.825195	0.568359	-0.239258	0.262695	1.3623	0.304688	0.101562	0.0109581	0.020637
0X000000A8	ae	0.782227	0.556641	0.0449219	0.546875	0.875977	-0.393555	0.402344	1.3623	0.324219	0.101562	0.0193336	0.013758
0X000000A9	ccedilla	0.40332	0.787109	0.0527344	0.546875	0.488281	-0.191406	0.287109	1.3623	0.351562	0.101562	0.00996851	0.0194543
0X000000AA	egrave	0.466797	0.776367	0.0527344	0.766602	0.569336	-0.231445	0.291992	1.3623	0.371094	0.101562	0.0115374	0.0191888
0X000000AB	eacute	0.466797	0.776367	0.0527344	0.766602	0.569336	-0.231445	0.291992	1.3623	0.390625	0.101562	0.0115374	0.0191888
0X000000AC	ecircumflex	0.466797	0.776367	0.0527344	0.766602	0.569336	-0.231445	0.291992	1.3623	0.410156	0.101562	0.0115374	0.0191888
0X000000AD	edieresis	0.466797	0.744141	0.0527344	0.734375	0.569336	-0.231445	0.308594	1.3623	0.429688	0.101562	0.0115374	0.0183923
0X000000AE	igrave	0.219727	0.766602	-0.0126953	0.766602	0.265625	-0.145508	0.296875	1.3623	0.449219	0.101562	0.00543079	0.0189474
0X000000AF	iacute	0.21875	0.766602	0.0683594	0.766602	0.265625	-0.0644531	0.296875	1.3623	0.462891	0.101562	0.00540665	0.0189474
0X000000B0	icircumflex	0.352539	0.766602	-0.0419922	0.766602	0.265625	-0.174805	0.296875	1.3623	0.476562	0.101562	0.0087134	0.0189474
0X000000B1	idieresis	0.291016	0.734375	-0.0126953	0.734375	0.265625	-0.145508	0.313477	1.3623	0.494141	0.101562	0.00719278	0.0181509
0X000000B2	eth	0.499023	0.774414	0.0527344	0.764648	0.604492	-0.25	0.292969	1.3623	0.509766	0.101562	0.0123339	0.0191405
0X000000B3	ntilde	0.461914	0.739258	0.0830078	0.739258	0.625	-0.229492	0.310547	1.3623	0.53125	0.101562	0.0114167	0.0182716
0X000000B4	ograve	0.500977	0.776367	0.0527344	0.766602	0.606445	-0.25	0.291992	1.3623	0.550781	0.101562	0.0123822	0.0191888
0X000000B5	oacute	0.500977	0.776367	0.0527344	0.766602	0.606445	-0.25	0.291992	1.3623	0.572266	0.101562	0.0123822	0.0191888
0X000000B6	ocircumflex	0.500977	0.776367	0.0527344	0.766602	0.606445	-0.25	0.291992	1.3623	0.59375	0.101562	0.0123822	0.0191888
0X000000B7	otilde	0.500977	0.749023	0.0527344	0.739258	0.606445	-0.25	0.305664	1.3623	0.615234	0.101562	0.0123822	0.018513
0X000000B8	odieresis	0.500977	0.744141	0.0527344	0.734375	0.606445	-0.25	0.308594	1.3623	0.636719	0.101562	0.0123822	0.0183923
